Program Name;#;Result;Status;Operator;Program Graph Node;Minimal?;Primitive Arc?;Source Primitive Arc?;Target Primitive Arc?;Equivalent?;Distance Begin;Distance Begin (min);Distance Begin (max);Distance Begin (avg);Distance End;Distance End (min);Distance End (max);Distance End (avg);Source Node;Target Node;Sources Nodes are primitive?;Targets Nodes are primitive?;Complexity;Type Statement
trashAndTakeOut;121;Equivalent Active;Equivalent Active;u-OEAA;1;0;0;0;0;1;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;Assignment
trashAndTakeOut;122;Dead Active;Dead Active;u-OEAA;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;Assignment
trashAndTakeOut;123;Dead Active;Dead Active;u-OEAA;1;0;0;0;0;0;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;Assignment
trashAndTakeOut;124;Equivalent Active;Equivalent Active;u-OEAA;1;0;0;0;0;1;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;Assignment
trashAndTakeOut;125;Equivalent Active;Equivalent Active;u-OEAA;1;0;0;0;0;1;[0];0;0;0.0;[4, 4, 3, 3];3;4;3.5;[];[2, 3];[];[0, 1];1.0;Assignment
trashAndTakeOut;126;Dead Active;Dead Active;u-OEAA;2;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[3];[0];[1];0.9019607843137255;Assignment
trashAndTakeOut;127;Dead Active;Dead Active;u-OEAA;2;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[3];[0];[1];0.9019607843137255;Assignment
trashAndTakeOut;128;Dead Active;Dead Active;u-OEAA;2;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[3];[0];[1];0.9019607843137255;Assignment
trashAndTakeOut;129;Equivalent Active;Equivalent Active;u-OEAA;2;0;0;0;0;1;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[3];[0];[1];0.9019607843137255;Assignment
trashAndTakeOut;130;Dead Active;Dead Active;u-OEAA;2;0;0;0;0;0;[1];1;1;1.0;[3, 3];3;3;3.0;[1];[3];[0];[1];0.9019607843137255;Assignment
trashAndTakeOut;131;Dead Active;Dead Active;u-OEAA;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;132;Dead Active;Dead Active;u-OEAA;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
trashAndTakeOut;133;Dead Active;Dead Active;u-OEAA;4;1;1;0;1;0;[2, 3];2;3;2.5;[1];1;1;1.0;[3];[6];[1];[0];0.18627450980392157;Assignment
